"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZSWIM6",-1.15669497771425,8.07672185504103,-10.1051081961126,3.08268140215523e-22,1.02278965092936e-20,39.6088624035562
"CNGA1",-1.33707627756202,4.4748262369265,-10.1018646060137,3.17076689279139e-22,1.04875814548411e-20,39.5810522477096
"ITPKA",-1.50722850559401,5.95810981304788,-10.0986734446408,3.2598647999003e-22,1.07656153291298e-20,39.5536977229848
"TMEM120A",-1.1626729653701,7.49694147419658,-10.0947027763138,3.37420209205791e-22,1.11260148304014e-20,39.5196697609399
"TMEM54",-1.81300790327915,9.5193035750923,-10.0866446602318,3.61861197885706e-22,1.19135411636732e-20,39.4506419393959
"NPY1R",-2.35016183739893,3.3991183432359,-10.0856791822601,3.64904966779948e-22,1.19952683464418e-20,39.4423740126933
"DOK4",-1.13079260251897,6.41874408214359,-10.0700509618724,4.17860253188937e-22,1.36103963870244e-20,39.3086182118332
"IDH3A",-1.40510469789492,8.10305152855043,-10.0492177102131,5.00478672358586e-22,1.61293028541266e-20,39.1305415119597
"PALS1",-1.27778378376492,6.31192589939829,-10.0376552243788,5.53126343679798e-22,1.77991725683829e-20,39.0318207553245
"HPGD",-3.42326557434443,6.60797100638462,-10.0338617087864,5.71568915755256e-22,1.83374069413552e-20,38.9994490877043
"FXYD3",-2.20670219748922,8.78181192369913,-10.0135979864714,6.80916775126628e-22,2.17476064785212e-20,38.8266764189991
"SPINK5",-3.16035941077154,6.28705403961025,-10.0096440109564,7.04557141219447e-22,2.24690633379641e-20,38.7929927573296
"ATP6V0D1",-1.1456349854695,9.53192931749401,-9.99675431815444,7.87421997813938e-22,2.50369729572774e-20,38.6832515591839
"MOGAT2",-1.01263039208397,5.23947036362564,-9.99120527773866,8.26007237454735e-22,2.61842104463372e-20,38.6360385164908
"SMIM2-AS1",-1.16103641426297,3.85898001551966,-9.97817255991606,9.24163266057226e-22,2.91677939525033e-20,38.5252248350395
"CD1D",-1.43349400682025,4.02647341587179,-9.95640927268106,1.11450739538859e-21,3.47644956456467e-20,38.3404058257586
"MMRN1",-1.42887235227729,3.00346958897435,-9.93569064454882,1.33167726851885e-21,4.1118422249194e-20,38.1647242046287
"MYO15B",-1.67766208723367,7.13356709180513,-9.9171553946024,1.56125113526556e-21,4.77926260848412e-20,38.007776574746
"PPM1J",-1.15913332139399,9.85481956374529,-9.90399496680364,1.7476818294879e-21,5.31177529306941e-20,37.8964668560948
"GLOD5",-1.35731128203478,5.23349198383248,-9.90383198045625,1.75012393238211e-21,5.31177529306941e-20,37.8950889913612
"UGT2B17",-6.14565709062258,5.99953790652137,-9.89862127687784,1.83000771819748e-21,5.54635105173413e-20,37.8510469067733
"LGALS2",-2.70024537293527,6.27425256129231,-9.89611653461496,1.86968389817418e-21,5.65857448332686e-20,37.8298821111288
"PAPSS2",-2.09747845790989,8.87020124805641,-9.89360657785836,1.9102983741144e-21,5.77331617534688e-20,37.8086770789877
"CASP10",-1.18078287054882,6.1875675281829,-9.89155606108132,1.94412696444625e-21,5.86725435724901e-20,37.7913564064942
"SPINK2",-1.05994371413706,4.30501420930769,-9.87883708708456,2.16763797469555e-21,6.51419417796342e-20,37.6839766371693
"CCL28",-2.67157921050632,4.81456984891453,-9.86401101472954,2.46051064186369e-21,7.34269984423205e-20,37.558932057474
"KLHL34",-1.06298189592366,3.05673243945812,-9.86204935695263,2.50209134244069e-21,7.44598686823541e-20,37.5423972756384
"PINK1",-1.04648917093947,7.61504704955215,-9.85837977365272,2.58175432863893e-21,7.67237061752823e-20,37.5114727190229
"PLCD3",-1.18366810136823,6.33313605176752,-9.8531709683407,2.6991692744207e-21,8.01015970646488e-20,37.4675908367909
"SLC20A2",-1.11133017900995,5.64524445527863,-9.8444015711939,2.90892554617635e-21,8.60872744392659e-20,37.3937499605959
"ATG4A",-1.11604244714209,6.90190030222393,-9.83958614105013,3.03090077749293e-21,8.95729694504723e-20,37.3532226184871
