"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EXD1",-0.17794395742012,2.70384452102735,-5.51148897272899,5.33905194137271e-08,3.06500598687025e-07,7.45592440689553
"LAMP3",1.16763256861056,6.59392735843932,5.50989148123238,5.38531825033789e-08,3.09073583279532e-07,7.4475795492353
"SMIM11",0.413306847497115,5.45981514113846,5.50915466807515,5.40678876983317e-08,3.10222490990938e-07,7.44373137373422
"MTCL1",1.39108088815212,6.31491672076409,5.50889656791105,5.41432938440011e-08,3.10509471413864e-07,7.44238349616064
"ZNF200",0.643364322882084,7.25852712280513,5.50888399689555,5.4146969180889e-08,3.10509471413864e-07,7.44231784794654
"CPEB4",-0.891761265538398,5.08033836417949,-5.50873020239677,5.41919530836935e-08,3.10684051928972e-07,7.44151471499182
"TRIM58",-0.581158652229591,2.85244885431111,-5.50848961774606,5.4262395385842e-08,3.11004453382319e-07,7.44025839417912
"CCT6P3",0.714152952304715,6.9155112004017,5.5082016712662,5.43468220230702e-08,3.1140481259505e-07,7.43875481729656
"LOC100422212",-0.208597506391762,2.81554171067008,-5.50698045112213,5.47063075358571e-08,3.1338060941519e-07,7.43237873055658
"NCK1-DT",0.583498473169805,5.89331029023419,5.50621312244115,5.49333636436628e-08,3.14596939419497e-07,7.42837309865014
"RAP1GDS1",0.586845858180386,8.35510947775727,5.50554346875336,5.51322652566705e-08,3.15651423295627e-07,7.42487776363884
"COMP",1.84838099684435,5.37601021824102,5.50548904953913,5.51484596450534e-08,3.15659559934598e-07,7.42459373307527
"ARL10",-0.270295532682633,4.91169283674188,-5.50324640781186,5.5819872738603e-08,3.19417038244706e-07,7.41289089877411
"ARHGAP11A",0.745340584367033,4.06630053914017,5.5015465778666,5.63340604651946e-08,3.22273057552828e-07,7.40402349575064
"SETD9",-0.948151159795349,6.06192533446838,-5.50104423896638,5.64868936513993e-08,3.2303929384226e-07,7.40140344651983
"ASXL3",-0.269995485223919,3.02352600322735,-5.50100700609523,5.64982375199384e-08,3.2303929384226e-07,7.40120925959984
"PATL1",0.615569967827407,8.36796326765641,5.50066212583693,5.66034186418504e-08,3.23554105436174e-07,7.39941060328561
"SLC44A2",-0.564760088409801,7.40538758720341,-5.49753900375938,5.75646062405842e-08,3.28960401589345e-07,7.38312719160405
"ERCC2",0.475466857426723,6.14604638774017,5.49685054687479,5.7778612330814e-08,3.30095082800135e-07,7.37953881923655
"JUND",-0.706613740613538,6.58075294905641,-5.49599372821567,5.8046033249938e-08,3.31489528914137e-07,7.37507347807082
"GPR18",-0.663270881386649,3.36730930359317,-5.49593036411581,5.80658574424368e-08,3.31489528914137e-07,7.37474327870971
"RMI2",0.851776942192486,8.12584583367008,5.49591957612956,5.80692332440499e-08,3.31489528914137e-07,7.37468706131667
"ATXN2L",0.525259762072253,6.04358717177778,5.49275286138258,5.90684554148138e-08,3.37103548837694e-07,7.35818925994825
"RBP5",-0.621267141539526,5.43286654377949,-5.49210227851058,5.927579818199e-08,3.38196523298953e-07,7.35480094540998
"SARAF",-0.641976872109919,10.1122191477265,-5.49168751849856,5.94083523460258e-08,3.38784203963831e-07,7.35264101381412
"SEC14L5",-0.374074805397247,3.86547526151624,-5.49168076807529,5.94105121099113e-08,3.38784203963831e-07,7.35260586108093
"ANKRD30BP2",-0.235376333455551,2.77308901076239,-5.49128210985184,5.95381961512089e-08,3.39421728165123e-07,7.35052992313719
"SCYL1",0.428672060555323,6.71608835082564,5.49039874460509,5.98220748379255e-08,3.40941516426323e-07,7.34593044837241
"ZNF286A",0.575200921056071,4.79002939642393,5.49035335678894,5.98366961482058e-08,3.40941516426323e-07,7.34569414272502
"LOC442028",-0.222935997749581,3.1293671712718,-5.49008862192732,5.99220474995221e-08,3.41336813895572e-07,7.34431587086276
"HERC6",-0.211536316921891,3.15176975942393,-5.48894634871025,6.02916779774397e-08,3.43350821786768e-07,7.33836961531538
"ITPA",0.628364862590748,8.83437808499829,5.48834127247096,6.0488372205027e-08,3.44379176366857e-07,7.33522026227814
"C5orf22",-0.908988352909418,5.88501540204786,-5.48693635459881,6.09474806701942e-08,3.46900591230698e-07,7.32790903181125
"CPLX1",1.17468043613808,4.36813530276239,5.48645938236151,6.1104117151493e-08,3.4769951296297e-07,7.3254272392223
"UPF3A",0.816776616768464,7.92602175695214,5.48612992042099,6.1212539887446e-08,3.48196558455626e-07,7.32371308910592
"EHBP1",0.618690727140227,5.14090600923761,5.48609495063967,6.12240590685536e-08,3.48196558455626e-07,7.32353115106675
"H1-10",0.685608743942168,8.16464628983932,5.48521464965537,6.15147282774568e-08,3.49756572406711e-07,7.31895153458392
"LOC254896",0.512167469802954,5.61721347415213,5.48495084915846,6.16020940846245e-08,3.50160134159662e-07,7.31757928632485
"FARP1",0.837015074226709,7.92440925483077,5.48350438679572,6.20832819313974e-08,3.52801458784087e-07,7.31005607688568
"PSME4",0.524686481158916,8.0483897735077,5.48250337368381,6.241841977236e-08,3.54611639265094e-07,7.30485074559823
"RNF14",-0.673067423356795,7.0405338043829,-5.48236457932868,6.24650264321188e-08,3.54782089254408e-07,7.30412907385906
"SCNN1A",-1.4653698604354,9.3196815506017,-5.48182429109123,6.26467754530676e-08,3.55719811614588e-07,7.30131996125304
"TMX2-CTNND1",-0.469543760166078,9.476301200053,-5.48140478766814,6.27882474906449e-08,3.56428396422054e-07,7.299139015543
"POLR3G",0.995466612742987,4.72491775211452,5.48053257656053,6.30833833012559e-08,3.58008672243807e-07,7.2946049812075
"STIP1",0.842388797565089,8.21430440461538,5.48018713925881,6.32006433302539e-08,3.58503331414495e-07,7.29280946673343
"TBC1D5",0.635745219704756,7.98552743283761,5.480176959513,6.32041020938083e-08,3.58503331414495e-07,7.29275655598531
"CPB1",-0.571257412203273,3.43604998607521,-5.47995544384756,6.327941182901e-08,3.58835242184304e-07,7.29160521720755
"SCAMP4",0.603387689264173,6.67957520489401,5.47903016047808,6.35949283201658e-08,3.60528743278584e-07,7.28679646438857
"CGA",-0.308351218087688,4.22552312664102,-5.47871031049491,6.37043503778671e-08,3.61053277062039e-07,7.28513435531947
"PPP1R18",0.916530910893902,7.81498842202052,5.47843472106082,6.37987773556176e-08,3.61492568485145e-07,7.28370231758367
"MAP1LC3B",-0.538590801028825,8.79657744207521,-5.47808903730327,6.39174134294863e-08,3.62068762658493e-07,7.2819061425293
"NEUROD1",-0.516025894036173,3.18386093295726,-5.47505323752412,6.49685223121545e-08,3.67925368736763e-07,7.26613649875819
"RNF5",-0.532499141390361,8.73560280778119,-5.4748954568637,6.50236084684053e-08,3.68139756795023e-07,7.26531711324711
"LIG3",0.680053311467553,7.01340596305642,5.47451229087327,6.51575726024765e-08,3.68800491072083e-07,7.26332734677343
"KLHL24",-0.440054269915381,7.34812170346154,-5.47375859784997,6.54218646651424e-08,3.70198353363373e-07,7.25941381407325
"ZBED10P",0.631181236206435,6.4099715760188,5.47357711382362,6.54856597261451e-08,3.70461236793366e-07,7.25847153529857
"IL27RA",0.554909345845364,5.14051684551111,5.4732334298911,6.56066367081987e-08,3.71047381298063e-07,7.25668717958939
"FAM95A",-0.331343612360241,4.12442170357607,-5.47226534982261,6.59485695595718e-08,3.72836572401435e-07,7.25166159567858
"FBXO3",-0.793461304118564,7.45492592343759,-5.47223902904129,6.59578903766287e-08,3.72836572401435e-07,7.25152496808238
"SH3RF3",0.76521815735354,5.8758605725812,5.47213729558106,6.59939286549944e-08,3.72867658448967e-07,7.25099688910115
"GTF3C2",0.371761700835683,8.70546041618461,5.47212498459661,6.59982910213879e-08,3.72867658448967e-07,7.25093298573056
"KCNQ3",-0.266216452871024,3.35479605846154,-5.47108178806574,6.63689642218802e-08,3.74862717031169e-07,7.24551847369094
"HMGCR",-0.835102324721307,8.14569076744958,-5.47102597582608,6.63888525516919e-08,3.74875954670191e-07,7.24522881718653
"TFB1M",0.581373517957787,7.49108688566154,5.47078921200207,6.64732861848051e-08,3.7525355506228e-07,7.24400008084693
"SLC39A4",0.952555218750787,8.83869298962223,5.4699256615799,6.67821263824817e-08,3.76897436453905e-07,7.23951890847373
"CD47",0.657907243671475,9.74218807436239,5.46824696906211,6.73864866324306e-08,3.80207832024068e-07,7.23080959275039
"NUP42",0.523884265724381,6.89400576919658,5.46804045246224,6.74612023392454e-08,3.80528909815907e-07,7.22973831940925
"TOR2A",-0.507989355825084,6.75583976376581,-5.46765199266451,6.76019613971484e-08,3.81222251035331e-07,7.22772334242631
"POU4F3",0.334247024034126,3.09222169836239,5.46608331824678,6.81732803746866e-08,3.84342607326102e-07,7.21958779693169
"MOGAT3",-0.964969994925509,5.61172241168205,-5.46557581849792,6.83591161767107e-08,3.85288640292212e-07,7.21695622486717
"TMED6",-1.27943266345535,4.76928965011795,-5.46496126884207,6.85848100621841e-08,3.86458764925814e-07,7.21376985501574
"MILIP",0.346515520153802,5.88917454018974,5.46430085584992,6.88281539687925e-08,3.87727699934402e-07,7.21034604945641
"RELL2",0.55007089705747,5.87460899518632,5.46421818188846,6.88586760257215e-08,3.87797398693092e-07,7.20991746582295
"BBOX1-AS1",1.33039741479003,5.00377182289402,5.46374675942911,6.90329698654678e-08,3.88676539424361e-07,7.20747371326109
"RFC1",0.576513602569185,7.23947385394188,5.46319481762822,6.92375777286145e-08,3.89725849137857e-07,7.2046128075851
"TIE1",0.223423554753115,2.84315731254701,5.46232040325331,6.956293409461e-08,3.91454098709384e-07,7.2000809487665
"VPS37B",-0.700586559955088,7.87201730855043,-5.46225470800117,6.95874381808551e-08,3.91488886679919e-07,7.19974049406426
"ASCL5",0.677603449135109,4.33725605111282,5.4615140099829,6.98642965117814e-08,3.92942991199588e-07,7.19590220569429
"SAMD4B",0.361485682936024,5.49869857324102,5.46128417387875,6.99504219682837e-08,3.93323859525347e-07,7.19471129323119
"INSL3",-0.334334551999536,4.58232233135556,-5.46059164927598,7.0210552461482e-08,3.94682682042748e-07,7.19112320022238
"LINC00705",-0.298287131782776,4.74271509908033,-5.45967898280455,7.05548092580244e-08,3.96513574280959e-07,7.18639514039666
"NEIL2",0.563805653895381,5.76186194722051,5.4562674063613,7.18562271080551e-08,4.03721273893719e-07,7.16872781926488
"DPAGT1",0.592644851413514,8.01353781735727,5.45388241316561,7.27798463256557e-08,4.08803095804492e-07,7.15638272274637
"AK3",-0.714340285346747,7.18633392792992,-5.45299979540645,7.31245654681261e-08,4.10631429791708e-07,7.15181539103152
"ZBTB34",-0.604524454835222,6.1529428840735,-5.45231740821548,7.33921678960089e-08,4.12025867428802e-07,7.14828466117189
"KBTBD6",0.733754131064259,4.09278175515385,5.45166284835655,7.36497510824537e-08,4.13363338948985e-07,7.14489828720967
"RFLNA",-0.778370445127575,6.92075888143931,-5.45021650149825,7.42220359826328e-08,4.16465925115787e-07,7.13741689469438
"NRAS",-0.800415747161054,7.11246603393163,-5.44974959588495,7.44076996012978e-08,4.17398088049601e-07,7.13500215539184
"CLCN3",-0.721676489801382,7.12015096578462,-5.4485005221569,7.4906609724375e-08,4.20086490808588e-07,7.12854312266982
"GTF3C5",0.474466380588252,6.00453568612649,5.44819627310306,7.50286252056481e-08,4.20660360737099e-07,7.1269700356573
"METAP1D",-0.134525191883857,2.36683224506667,-5.44753783492768,7.52933451516665e-08,4.22033815806836e-07,7.12356592349427
"SP5",1.31080625356491,6.92667450668889,5.44725083571233,7.54090145474068e-08,4.22571312309058e-07,7.12208225957706
"EVA1B",0.498751640225774,5.93521520695214,5.44665747528717,7.56487041818212e-08,4.23803319940475e-07,7.11901506230931
"CTTN",0.372380992719083,3.23617370731453,5.44633121877931,7.57808114547325e-08,4.24423413549469e-07,7.11732870653361
"VIRMA",0.590154441419755,7.58575833610598,5.44628605284591,7.57991176161733e-08,4.24423413549469e-07,7.11709525988842
"WDR7",-0.617403275869169,6.10885640748205,-5.44588930934505,7.5960105969466e-08,4.25213409549274e-07,7.11504470898032
"NEIL3",0.7996239701843,4.99845916471453,5.44557675992028,7.6087164264154e-08,4.25813106032524e-07,7.11342940636541
"SCAMP2",-0.550254514389163,8.1615905244376,-5.444761826031,7.64194242755468e-08,4.2756057567311e-07,7.10921809876105
"ATP1A1",-0.648028509511906,10.8826948966,-5.44467156992248,7.64563094979697e-08,4.27654964670973e-07,7.10875172019054
"WDR18",0.638997582253576,7.4999005742564,5.4446065224838,7.64829033388294e-08,4.27691754943933e-07,7.10841560620116
"NDUFV1-DT",-0.290200352150271,6.08208783516923,-5.44365570040192,7.68726618663894e-08,4.29758808503177e-07,7.10350291968349
"NKX2-3",-1.26248369220579,5.16667300827522,-5.44209716108689,7.75157092249081e-08,4.33240428723152e-07,7.095451969451
"ACSL6",1.71896171235,4.41164920217607,5.4414773326009,7.77728970220008e-08,4.34564197350704e-07,7.09225069871638
"ITGB3BP",0.833918703871024,7.99642451777095,5.44108016208756,7.79381318244963e-08,4.35373611161833e-07,7.09019957804095
"GRIN2D",0.350520290728287,3.25449513608206,5.43970328731509,7.85135960035631e-08,4.38473603190835e-07,7.0830899856961
"RCAN2",-1.03909288911122,6.15277773520855,-5.43938430160303,7.86475033460138e-08,4.39106664226359e-07,7.08144311183073
"FECH",-0.767833235215924,4.86994502218291,-5.4384922646922,7.90231505823091e-08,4.41055052349621e-07,7.0768381264337
"SLC16A4",1.10777504845918,5.55832343726496,5.43845765791777,7.90377589482239e-08,4.41055052349621e-07,7.07665948872818
"UCN2",0.451076132381063,4.67190496687863,5.43820014674661,7.91465430841093e-08,4.41546784876805e-07,7.07533026664822
"CHD4",0.467463681350477,6.24327615208889,5.43719921289865,7.95707642309452e-08,4.43797577479146e-07,7.07016418279446
"RBM33",0.740135598165886,5.47622433456239,5.43636053329296,7.99279169919612e-08,4.45673226087483e-07,7.06583619742334
"TNC",1.89654279456576,7.94140826721367,5.43572624586294,8.01990622458441e-08,4.47049531664853e-07,7.06256337341768
"DSG2",-0.920975172065653,8.83908207828034,-5.43568531220699,8.02165912108882e-08,4.47049531664853e-07,7.06235217400173
"RPL22",0.313811355103219,12.2643400035385,5.43489495245362,8.05557760971808e-08,4.48822755637148e-07,7.05827455175686
"TAF2",0.449682574656408,6.61951916121368,5.43383688402445,8.10120292577198e-08,4.51247140028597e-07,7.05281660617288
"ADGRA3",-0.340401394253485,3.24030496115727,-5.43376370105293,8.10436793221548e-08,4.51305784747584e-07,7.05243913426098
"HIPK3",-0.74273253108508,4.38636937403249,-5.43339951316588,8.12013613658112e-08,4.52066046978449e-07,7.05056075058504
"TIMM23",0.483262226530217,8.69590993181026,5.43300388751269,8.13729925064885e-08,4.52903550634576e-07,7.04852034823459
"ANGPTL1",-0.808336859789657,3.60033876826154,-5.42858211341732,8.3315381723657e-08,4.63593687835776e-07,7.02572459726711
"MIR18A",1.19740462903767,4.76384397374188,5.42613646543244,8.4408956489599e-08,4.69556410651721e-07,7.01312365344413
"AGPAT3",-0.450441288021479,5.54496935523589,-5.42579610782652,8.45622480885654e-08,4.7028671392722e-07,7.0113704034982
"TRIP4",-0.56568786943798,7.60030084349745,-5.42437783008128,8.52039320398286e-08,4.7373208844523e-07,7.00406564192484
"H19",2.64915391635559,7.22243327324274,5.42416774709145,8.52993827843527e-08,4.7413941518035e-07,7.00298376780619
"ALDH1A3",1.21681157151451,7.13407871274017,5.42374288525663,8.54927351582202e-08,4.75090577926057e-07,7.00079595285156
"PRSS3",-0.920944757929697,9.39076779034357,-5.42269455754996,8.59716453837054e-08,4.77627703305677e-07,6.99539827928708
"GORAB",-0.743022145455641,6.81883858725642,-5.41833238058584,8.79925442076265e-08,4.88728019777582e-07,6.97294824798961
"LINC00605",-0.300794492819043,3.84853621307009,-5.41696463135034,8.86356335375672e-08,4.92171928741476e-07,6.96591246260154
"FHOD1",0.508950812913611,6.63395756303761,5.41431047071962,8.98966100740337e-08,4.99044132879158e-07,6.95226388071166
"IL15RA",0.581527754811047,7.39413633184958,5.41369995722481,9.01891154050761e-08,5.00537877626042e-07,6.94912527168793
"CYP3A43",-0.335953327678629,4.1221230804547,-5.41320326520797,9.04277686329433e-08,5.01732052033264e-07,6.94657204736024
"ATP5PF",-0.438433709018223,10.8354920167043,-5.41104241500174,9.14731787231587e-08,5.07400677512392e-07,6.93546675364604
"LOC101928273",-0.207969498040079,2.81361045943248,-5.40964015767487,9.21578508635746e-08,5.11065870594861e-07,6.92826225432735
"EIF2S2",0.691764635879768,6.59665310524615,5.40835351855827,9.27904447023437e-08,5.14440433823295e-07,6.92165326232
"ZNF32",0.626684728451271,7.3225874385812,5.40640658804713,9.37557008526809e-08,5.19657084337025e-07,6.91165529978967
"KIAA1958",0.507694655810766,5.95507400414701,5.40600703326484,9.39549952915132e-08,5.20626655703776e-07,6.90960389128308
"SHLD1",0.856792797370458,5.19569189241539,5.40594641904857,9.39852650297823e-08,5.20659361651895e-07,6.90929269557758
"RAP1B",-0.419149713878,10.8359496008957,-5.40577118736579,9.40728260795369e-08,5.21009350658752e-07,6.90839306716365
"PLAGL2",0.952865467793658,6.09676094251624,5.40554950125904,9.4183713260582e-08,5.21488313355495e-07,6.90725498245723
"SLC29A2",0.470607937921612,5.00847106582222,5.40379187913192,9.50673755242774e-08,5.26244718349025e-07,6.89823325510311
"ADAM19",0.909623477576903,6.84678740658633,5.40364254031028,9.51428269135458e-08,5.26525973235362e-07,6.89746683374692
"PPARG",-1.10164044767435,8.2729410671282,-5.40336886680838,9.52812475618177e-08,5.27092692386054e-07,6.89606236444761
"GAS1RR",-0.188114574197788,2.51264543818461,-5.4033425477801,9.52945696956676e-08,5.27092692386054e-07,6.89592730080871
"STRN3",-0.809209778877244,7.00537272849743,-5.40026489247753,9.68649425710331e-08,5.35640069336249e-07,6.88013753404927
"ATG2B",-0.325027075677983,3.57778549357436,-5.40007521592822,9.69625422524832e-08,5.36041045358036e-07,6.8791646736148
"BHLHE40",0.973092191676676,7.23766327201539,5.39801415184506,9.80292521975216e-08,5.417979906116e-07,6.86859536674107
"CCR4",-0.336857143826389,3.81960805386154,-5.39701577218869,9.85500524775665e-08,5.4453554985471e-07,6.86347690581683
"YBX3",0.504915577379586,10.4156178171197,5.3968424023944,9.8640763257648e-08,5.44895860528998e-07,6.8625881663858
"LOC101928896",-0.357522555181979,4.07915667649061,-5.39591613508124,9.91267807017799e-08,5.47439111722649e-07,6.85784031277919
"CARS2",0.574390923209503,8.17891180141026,5.39487427179264,9.9676229127526e-08,5.50331262989108e-07,6.85250081941501
"SLC48A1",0.402747793129346,5.73015362562736,5.39418671661128,1.00040443300637e-07,5.52199470938959e-07,6.84897764706397
"ISG20L2",0.613124862639486,7.55006534729915,5.39305637682754,1.00642019501578e-07,5.5537655751297e-07,6.84318643962189
"LARP1",0.516932961682725,8.3367361821094,5.39214077321666,1.01131883402944e-07,5.57902373746996e-07,6.83849622128306
"ECI2",-1.11002959107477,7.65344010747522,-5.39210335160386,1.01151953755598e-07,5.57902373746996e-07,6.83830454281256
"FLAD1",0.590727075874091,7.15519026596581,5.3916944165671,1.01371530150057e-07,5.58969157346136e-07,6.83621000170286
"ZBED3",0.787049088675936,7.02445989647692,5.39106331310767,1.01711307197069e-07,5.60698013642874e-07,6.83297780918016
"HSF2",0.732981341647953,6.34999520672307,5.3898230200321,1.02382286296062e-07,5.64251305465041e-07,6.82662665346161
"GSK3B",0.556280211042584,7.94128326503932,5.38956522947383,1.02522285116186e-07,5.64877170210817e-07,6.8253067540692
"CDC25A",1.129057863691,4.71672221981538,5.38899631141016,1.02831906226827e-07,5.66437056032127e-07,6.82239406987274
"PDE4A",0.7349623568051,5.87653031195384,5.38887518294771,1.02897944782802e-07,5.66654738704673e-07,6.82177396561083
"PNKP",0.577278729121062,7.18844245407179,5.3887793668393,1.02950212336063e-07,5.66754807073763e-07,6.82128345418544
"PRSS8",-1.01261604969686,8.77710086471795,-5.38874463368384,1.02969165585265e-07,5.66754807073763e-07,6.82110564668425
"UTP3",0.466447734271899,7.65610757921367,5.38832175330525,1.03200195430587e-07,5.6788013797717e-07,6.81894090199253
"PIP5K1C",0.512337348431093,7.23718448798633,5.38726004700671,1.0378245033511e-07,5.70937079379581e-07,6.81350665477922
"CMA1",-0.513815654639113,3.60222044248547,-5.38700617675434,1.03922147938569e-07,5.71558438868313e-07,6.81220738655051
"C3orf70",-0.823406001015997,4.83158539560854,-5.38626208367087,1.04332653245109e-07,5.73668502801915e-07,6.80839955384311
"SERTAD3",-0.668414703924127,7.01263141332479,-5.38545447132618,1.04779981841866e-07,5.75979900183985e-07,6.80426720556142
"CIAPIN1",0.577146326916967,7.36657725447863,5.38369553930762,1.05760686912896e-07,5.81221347033909e-07,6.79526913601385
"GAB2",-0.520882629217223,7.39836269152478,-5.38338680485434,1.05933740399359e-07,5.82022687352304e-07,6.79369003504262
"ALAS2",-0.426555435000839,4.92988403383589,-5.38275298733799,1.06289872630337e-07,5.83829230974914e-07,6.79044847087306
"LINC02992",-0.311291562093638,4.3169754871453,-5.38268442362611,1.06328467075631e-07,5.83891122077876e-07,6.7900978328109
"HAX1",0.464198183442811,9.65245506240342,5.38254984069414,1.06404263219041e-07,5.84157217934543e-07,6.78940958109514
"CTPS2",0.648024090658912,7.05900312611795,5.38169845752944,1.06884972403035e-07,5.8664557034052e-07,6.78505600273965
"FNIP2",-0.515020415779899,3.83025173091795,-5.3804174385057,1.07612236066591e-07,5.90485528514345e-07,6.77850664079736
"C2orf49",0.523254923676963,6.63737181210769,5.3787802024507,1.08548724634977e-07,5.95471270674084e-07,6.77013813191057
"COA4",0.423262202528079,8.73475530648376,5.37786382964567,1.09076330494727e-07,5.98212000431422e-07,6.76545522376984
"UBAC2",0.528902930183563,8.20318103177093,5.37626427096333,1.10003251809832e-07,6.03140744526734e-07,6.75728278567506
"LIMK2",-0.616158092556075,7.83125634099658,-5.37589972724252,1.10215566549477e-07,6.04149823104844e-07,6.75542057308911
"PHF10",0.496877476999072,8.46068848140513,5.37450366928269,1.11032330676121e-07,6.08470841127645e-07,6.74829009440181
"CD74",0.360920850462805,4.81280653054359,5.37387126561085,1.11404248366611e-07,6.10352455089582e-07,6.7450605935123
"AGPAT1",0.544876755809283,7.48614263217436,5.37256691443676,1.12175160736667e-07,6.14418523317189e-07,6.73840073984647
"TRAV20",-0.298172442062118,3.8459236253094,-5.37227067558356,1.1235096704352e-07,6.15223760332878e-07,6.73688838539488
"LRRC43",-0.381773201467547,6.92094910587521,-5.37215070954133,1.12422238272761e-07,6.15456306731766e-07,6.73627595791767
"LINC00919",-0.246757785756277,3.63394313641539,-5.3711287572448,1.13031156063229e-07,6.18476746815706e-07,6.73105938650725
"UBQLN2",0.585480179490512,8.54821661807522,5.37109629856701,1.13050548503969e-07,6.18476746815706e-07,6.73089371540815
"CEMIP",0.739888891295151,4.99799480318291,5.37107913734422,1.13060802782896e-07,6.18476746815706e-07,6.730806123832
"SUSD3",0.905783367609724,5.48735431403419,5.37005670960621,1.13673361153952e-07,6.21668468844764e-07,6.72558806863731
"CDIN1",0.517918239717128,5.81918938702906,5.36999820493942,1.13708509774808e-07,6.21701568157194e-07,6.72528951183478
"DNAJB4",-1.02831286213093,6.13892881586496,-5.36983198610396,1.13808428801794e-07,6.22088692301851e-07,6.72444129191802
"SIPA1L2",-0.385433115018505,4.77829517010086,-5.36932987688064,1.1411077899046e-07,6.23581845189042e-07,6.72187915725768
"SERGEF",0.43198450303459,5.63982259201881,5.36916680810756,1.14209140045217e-07,6.23959778917449e-07,6.72104710578836
"ARL6IP5",-0.62625061195537,9.47044884282564,-5.36700898124028,1.15518485487273e-07,6.30951809664251e-07,6.71003904145236
"RAD18",0.614631258121351,5.3827439038,5.36559867586507,1.16382099940708e-07,6.35506345370075e-07,6.70284659288156
"SMAD5",0.617302183717223,4.74959368070085,5.36504115609771,1.16725227311049e-07,6.37217151751453e-07,6.70000375732632
"PMPCA",0.507388248639766,9.15937829371453,5.36457829822299,1.17010840124699e-07,6.38613185426423e-07,6.69764381323622
"PIP4K2C",-0.439728176542959,8.16020347471453,-5.36434391853275,1.17155725792377e-07,6.39240651942219e-07,6.69644886672025
"MARS2",0.787489279791435,6.18437696762906,5.36347985731202,1.17691364453207e-07,6.41999332211301e-07,6.69204400048412
"PCED1A",0.679453230049649,6.28133514683077,5.36310107246248,1.17926924602794e-07,6.43120111788642e-07,6.69011320965252
"SOD3",1.13057646529095,7.23146624320683,5.36144335130979,1.18963226424982e-07,6.48606088038428e-07,6.68166471366142
"BEX1",-0.763074292688397,4.13161871265983,-5.36070216704471,1.19429420531571e-07,6.50981741963796e-07,6.67788806926113
"CRTC2",0.392458477370467,6.58824214714188,5.36038126636041,1.19631811697422e-07,6.51918622937721e-07,6.67625309255421
"PLEK2",0.753136952244565,9.0947715090718,5.360242839598,1.19719219751011e-07,6.52228599801085e-07,6.67554784087326
"DNASE1L1",0.504383657974146,7.87642441436068,5.36000336469645,1.19870579852762e-07,6.52886739667083e-07,6.67432781173982
"HYOU1",0.615204573811421,9.2377375028752,5.35962427318695,1.20110564221132e-07,6.54027121741315e-07,6.67239659262727
"C4orf3",0.62331355948289,9.03622977304445,5.35799341580131,1.21148306620837e-07,6.59509775176413e-07,6.66408987036025
"TP53TG3",-0.350055297979448,3.99265562354871,-5.35766267842661,1.21359818669236e-07,6.60492930592352e-07,6.6624055490148
"ZNF446",0.291855298581734,6.09828013691795,5.35707084698634,1.21739199054986e-07,6.62388965166258e-07,6.65939180869088
"ACYP1",0.740910448949333,7.09540158635726,5.35560207848822,1.22685697439686e-07,6.67368965680694e-07,6.65191380875862
"ERCC1",0.538918629006322,7.25437312081367,5.35340743008958,1.2411327902382e-07,6.74962696080926e-07,6.64074357003235
"EDEM1",-0.509955249551057,7.52884242410599,-5.35293658256483,1.24421649950842e-07,6.76467530407033e-07,6.63834760860614
"GIPC2",-1.34463147548428,7.05187449850085,-5.3525871716549,1.24650968968422e-07,6.77541911459748e-07,6.63656971472157
"SGPL1",-0.679337151526874,4.43740253509402,-5.3491480070802,1.2693008575253e-07,6.89754614006691e-07,6.61907596069458
"BCL10",-0.88732184202381,4.14829007460513,-5.34883657042505,1.27138457663692e-07,6.90711269997484e-07,6.61749230120362
"MAST3",-0.50168758024874,6.48509553434187,-5.34850488047695,1.27360745225947e-07,6.91743020651451e-07,6.6158057453565
"GDI1",0.503056705981869,8.39242123779658,5.34818661506048,1.27574390471229e-07,6.92727319237294e-07,6.61418753883296
"KAT6A",-0.209878484982889,3.23283428561709,-5.34788661033626,1.27776095916261e-07,6.93646301179559e-07,6.61266225791217
"ELF3",-0.870983881792083,8.89248615102052,-5.34762656450683,1.27951185599714e-07,6.94420366448844e-07,6.61134019834113
"PLEKHF2",-0.7925716945052,8.13863604853675,-5.34615887838132,1.28943754878192e-07,6.99478701056016e-07,6.60387965044508
"LINC01843",-0.572163791726519,5.07096004772992,-5.346151612204,1.28948687389884e-07,6.99478701056016e-07,6.60384271960171
"VDAC3",-0.61250181791603,4.49657188015213,-5.34420120666047,1.30279323179675e-07,7.06517334614244e-07,6.59393129534237
"CASTOR2",0.525027342623861,6.80214961704786,5.34364476509161,1.30661382669109e-07,7.08409480713235e-07,6.59110421352388
"RFXAP",0.504692984529574,4.9320293392547,5.34291053716718,1.31167175712761e-07,7.1097134537153e-07,6.58737427082345
"CLSTN3",0.505839327456665,5.68511290521538,5.3423574495522,1.31549438774265e-07,7.12862505272561e-07,6.58456484374365
"PCDHGB6",-0.220739900057375,3.15769636166154,-5.34146564207575,1.32168082655187e-07,7.16033322031792e-07,6.58003543313163
"TIMM10",0.712970267111121,9.27932195231111,5.34134030127301,1.32255256990431e-07,7.1632397366655e-07,6.57939889332484
"XXYLT1",0.481207711574854,5.69468117900684,5.34045719933652,1.32871035504581e-07,7.19476790579419e-07,6.57491446836243
